"Subject"	"Survey"	"Notification.Status"	"Afraid"	"Scared"	"Nervous"	"Jittery"	"Irritable"	"Hostile"	"Guilty"	"Ashamed"	"Upset"	"Distressed"	"Active"	"Alert"	"Attentive"	"Determined"	"Excited"	"Inspired"	"Proud"	"Strong"	"Anxious"	"Worried"	"Restless"	"Depressed"	"Sad"	"Lonely"	"DiscrimCheck"	"DiscrimCheck_Type"	"DiscrimCheck_Other"	"DiscrimCheck_CategoryCode"	"DiscrimCheck_Time"	"DiscrimCheck_Cause"	"DiscrimCheck_PerpGender"	"DiscrimCheck_PerpRace"	"DiscrimCheck_PerpCategory"	"Date.Time.R"	"StartTime"	"diffTime"	"DayStudy"	"DayWeek"	"Occasion"	"PA_agg"	"NA_agg"	"Dep_agg"	"Anx_agg"	"PA_agg_nextPrompt"	"NA_agg_nextPrompt"	"Dep_agg_nextPrompt"	"Anx_agg_nextPrompt"	"PA_agg_prevPrompt"	"NA_agg_prevPrompt"	"Dep_agg_prevPrompt"	"Anx_agg_prevPrompt"	"DiscrimCheck.d"	"DayWeek.d"
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	4	4	4	2	1	1	1	1	1	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/14/18 17:42"	"10/9/18 0:00"	137.7019444	6	"Sunday"	13	2.25	1	1.33	1	NA	NA	NA	NA	2.25	1.5	2	2.33	0	6
2	"Random Prompt Survey"	"taken"	1	1	2	3	1	1	1	1	1	1	3	1	3	3	3	2	1	1	1	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/15/18 9:52"	"10/9/18 0:00"	153.8822222	7	"Monday"	14	2.12	1.3	1	1.33	1	2.1	3.33	1.67	NA	NA	NA	NA	0	0
2	"Random Prompt Survey"	"taken"	2	2	1	1	1	1	3	3	4	3	1	1	1	1	1	1	1	1	1	3	1	4	5	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/15/18 20:29"	"10/9/18 0:00"	164.4980556	7	"Monday"	15	1	2.1	3.33	1.67	NA	NA	NA	NA	2.12	1.3	1	1.33	0	0
2	"Random Prompt Survey"	"taken"	2	1	1	1	2	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	4	4	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/16/18 10:06"	"10/9/18 0:00"	178.1013889	8	"Tuesday"	16	1	1.7	3.33	1	1	1.1	2.67	1	NA	NA	NA	NA	0	1
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/16/18 15:26"	"10/9/18 0:00"	183.4344444	8	"Tuesday"	17	1	1.1	2.67	1	1.25	1.1	2.33	1	1	1.7	3.33	1	0	1
2	"Random Prompt Survey"	"taken"	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	3	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/16/18 20:12"	"10/9/18 0:00"	188.2030556	8	"Tuesday"	18	1.25	1.1	2.33	1	NA	NA	NA	NA	1	1.1	2.67	1	0	1
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	2	3	1	1	1	1	1	1	1	1	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/17/18 10:23"	"10/9/18 0:00"	202.3977778	9	"Wednesday"	19	1.62	1	1.33	1	2	1	1.67	1.33	NA	NA	NA	NA	0	2
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	1	1	1	2	1	1	1	2	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/17/18 13:14"	"10/9/18 0:00"	205.2377778	9	"Wednesday"	20	2	1	1.67	1.33	1.75	1	1	1	1.62	1	1.33	1	0	2
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	2	1	1	2	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/17/18 20:29"	"10/9/18 0:00"	212.4963889	9	"Wednesday"	21	1.75	1	1	1	NA	NA	NA	NA	2	1	1.67	1.33	0	2
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/18/18 12:29"	"10/9/18 0:00"	228.4877778	10	"Thursday"	22	1.88	1	1	1	2.62	1	1.33	1	NA	NA	NA	NA	0	3
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	4	4	4	2	1	3	1	2	1	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/18/18 15:49"	"10/9/18 0:00"	231.8288889	10	"Thursday"	23	2.62	1	1.33	1	1.25	1	1.33	1	1.88	1	1	1	0	3
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/18/18 20:13"	"10/9/18 0:00"	236.2316667	10	"Thursday"	24	1.25	1	1.33	1	NA	NA	NA	NA	2.62	1	1.33	1	0	3
2	"Event Based Survey"	"taken"	2	2	1	1	3	3	1	2	4	3	3	3	3	2	1	1	1	1	2	2	1	2	4	1	"Yes"	"15"	NA	3	NA	"1"	0	"0"	4	"10/19/18 14:26"	"10/9/18 0:00"	254.4469444	11	"Friday"	25	1.88	2.2	2.33	1.67	1.38	1.1	2	1.33	NA	NA	NA	NA	1	4
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/19/18 16:21"	"10/9/18 0:00"	256.3566667	11	"Friday"	26	1.38	1.1	2	1.33	1.38	1	1.33	1	1.88	2.2	2.33	1.67	0	4
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/19/18 20:23"	"10/9/18 0:00"	260.3913889	11	"Friday"	27	1.38	1	1.33	1	NA	NA	NA	NA	1.38	1.1	2	1.33	0	4
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/20/18 13:59"	"10/9/18 0:00"	277.9897222	12	"Saturday"	28	1.5	1	1	1	1.38	1	1	1	NA	NA	NA	NA	0	5
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/20/18 20:52"	"10/9/18 0:00"	284.8777778	12	"Saturday"	29	1.38	1	1	1	NA	NA	NA	NA	1.5	1	1	1	0	5
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	1	2	2	1	1	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/21/18 15:23"	"10/9/18 0:00"	303.3991667	13	"Sunday"	30	2.25	1	1.33	1	2.25	1	1	1	NA	NA	NA	NA	0	6
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	3	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/21/18 20:39"	"10/9/18 0:00"	308.6602778	13	"Sunday"	31	2.25	1	1	1	NA	NA	NA	NA	2.25	1	1.33	1	0	6
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/22/18 14:24"	"10/9/18 0:00"	326.4155556	14	"Monday"	32	2	1	1	1	2.25	1	1.33	1	NA	NA	NA	NA	0	0
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	1	1	2	2	3	1	1	1	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/22/18 20:56"	"10/9/18 0:00"	332.9391667	14	"Monday"	33	2.25	1	1.33	1	NA	NA	NA	NA	2	1	1	1	0	0
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	2	1	1	1	1	4	3	3	2	1	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/23/18 9:56"	"10/9/18 0:00"	345.9366667	15	"Tuesday"	34	2.12	1.1	1	1	1.5	1	1.33	1	NA	NA	NA	NA	0	1
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/23/18 16:01"	"10/9/18 0:00"	352.0297222	15	"Tuesday"	35	1.5	1	1.33	1	NA	NA	NA	NA	2.12	1.1	1	1	0	1
2	"Random Prompt Survey"	"taken"	1	1	1	1	3	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/24/18 12:28"	"10/9/18 0:00"	372.4663889	16	"Wednesday"	36	1.5	1.2	1	1	2	1	1	1	NA	NA	NA	NA	0	2
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	4	2	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/24/18 15:23"	"10/9/18 0:00"	375.3908333	16	"Wednesday"	37	2	1	1	1	2.62	1	1	1	1.5	1.2	1	1	0	2
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	2	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/24/18 19:40"	"10/9/18 0:00"	379.67	16	"Wednesday"	38	2.62	1	1	1	NA	NA	NA	NA	2	1	1	1	0	2
2	"Random Prompt Survey"	"taken"	1	1	2	1	3	1	1	1	1	3	3	3	3	1	1	1	1	1	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/25/18 10:04"	"10/9/18 0:00"	394.0725	17	"Thursday"	39	1.75	1.5	1	1.33	1.25	1	1	1.33	NA	NA	NA	NA	0	3
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/25/18 17:32"	"10/9/18 0:00"	401.5386111	17	"Thursday"	40	1.25	1	1	1.33	NA	NA	NA	NA	1.75	1.5	1	1.33	0	3
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	3	3	4	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/26/18 13:01"	"10/9/18 0:00"	421.0172222	18	"Friday"	41	3	1	1	1	1.88	1	1	1	NA	NA	NA	NA	0	4
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	3	3	1	2	1	1	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/26/18 15:32"	"10/9/18 0:00"	423.5338889	18	"Friday"	42	1.88	1	1	1	1.5	1	1	1	3	1	1	1	0	4
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/26/18 21:42"	"10/9/18 0:00"	429.7008333	18	"Friday"	43	1.5	1	1	1	NA	NA	NA	NA	1.88	1	1	1	0	4
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/27/18 10:56"	"10/9/18 0:00"	442.94	19	"Saturday"	44	1.25	1	1	1	1.75	1	1.67	1.33	NA	NA	NA	NA	0	5
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	1	1	1	1	1	1	2	1	1	2	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/27/18 14:22"	"10/9/18 0:00"	446.38	19	"Saturday"	45	1.75	1	1.67	1.33	1.12	1	1.33	1.33	1.25	1	1	1	0	5
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/27/18 17:04"	"10/9/18 0:00"	449.0677778	19	"Saturday"	46	1.12	1	1.33	1.33	NA	NA	NA	NA	1.75	1	1.67	1.33	0	5
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	2	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/28/18 10:48"	"10/9/18 0:00"	466.8016667	20	"Sunday"	47	1.5	1.1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0	6
2	"Random Prompt Survey"	"taken"	1	1	1	1	3	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/29/18 16:42"	"10/9/18 0:00"	496.7005556	21	"Monday"	48	1.38	1.3	1	1	1	1	1	1	NA	NA	NA	NA	0	0
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/29/18 20:23"	"10/9/18 0:00"	500.3855556	21	"Monday"	49	1	1	1	1	NA	NA	NA	NA	1.38	1.3	1	1	0	0
2	"Random Prompt Survey"	"taken"	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/30/18 9:41"	"10/9/18 0:00"	513.6838889	22	"Tuesday"	50	1.25	1.1	1	1	1.75	1	1	1	NA	NA	NA	NA	0	1
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/30/18 14:38"	"10/9/18 0:00"	518.6494444	22	"Tuesday"	51	1.75	1	1	1	2.12	1	1	1	1.25	1.1	1	1	0	1
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	2	1	1	1	1	1	1	1	1	"Yes"	"0"	NA	5	"15:15"	"1"	1	"0"	5	"10/30/18 21:57"	"10/9/18 0:00"	525.9569444	22	"Tuesday"	52	2.12	1	1	1	NA	NA	NA	NA	1.75	1	1	1	1	1
2	"Random Prompt Survey"	"taken"	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/31/18 9:03"	"10/9/18 0:00"	537.0638889	23	"Wednesday"	53	1.12	1.1	1	1	2.5	1	1	1	NA	NA	NA	NA	0	2
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	2	3	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/31/18 13:42"	"10/9/18 0:00"	541.7147222	23	"Wednesday"	54	2.5	1	1	1	3.12	1	1	1	1.12	1.1	1	1	0	2
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	5	4	4	2	2	4	3	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/31/18 20:23"	"10/9/18 0:00"	548.3975	23	"Wednesday"	55	3.12	1	1	1	NA	NA	NA	NA	2.5	1	1	1	0	2
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/1/18 12:58"	"10/9/18 0:00"	564.9697222	24	"Thursday"	56	1.25	1	1.33	1	1.12	1	1	1	NA	NA	NA	NA	0	3
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/1/18 16:03"	"10/9/18 0:00"	568.0644444	24	"Thursday"	57	1.12	1	1	1	1.25	1.2	1.33	1	1.25	1	1.33	1	0	3
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/1/18 21:51"	"10/9/18 0:00"	573.8544444	24	"Thursday"	58	1.25	1.2	1.33	1	NA	NA	NA	NA	1.12	1	1	1	0	3
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	2	3	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/2/18 11:50"	"10/9/18 0:00"	587.8425	25	"Friday"	59	1.62	1	1	1	1.12	1	1.67	1	NA	NA	NA	NA	0	4
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/2/18 21:03"	"10/9/18 0:00"	597.0561111	25	"Friday"	60	1.12	1	1.67	1	NA	NA	NA	NA	1.62	1	1	1	0	4
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	2	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/3/18 13:10"	"10/9/18 0:00"	613.1808333	26	"Saturday"	61	1.62	1	1	1	1.25	1	1	1	NA	NA	NA	NA	0	5
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/3/18 16:32"	"10/9/18 0:00"	616.5436111	26	"Saturday"	62	1.25	1	1	1	1.88	1	1	1	1.62	1	1	1	0	5
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	4	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/3/18 19:45"	"10/9/18 0:00"	619.7580556	26	"Saturday"	63	1.88	1	1	1	NA	NA	NA	NA	1.25	1	1	1	0	5
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/4/18 14:25"	"10/9/18 0:00"	639.4269444	27	"Sunday"	64	1	1	1	1	1	1	1	1	NA	NA	NA	NA	0	6
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/4/18 17:28"	"10/9/18 0:00"	642.4672222	27	"Sunday"	65	1	1	1	1	NA	NA	NA	NA	1	1	1	1	0	6
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	2	1	1	1	3	3	3	1	1	1	1	1	1	1	1	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/5/18 12:04"	"10/9/18 0:00"	661.0713889	28	"Monday"	66	1.75	1.1	1.33	1	1.62	1	1	1	NA	NA	NA	NA	0	0
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	2	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"11/5/18 14:33"	"10/9/18 0:00"	663.5516667	28	"Monday"	67	1.62	1	1	1	2	1	1	1	1.75	1.1	1.33	1	0	0
2	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	1	1	1	1	1	1	1	1	1	1	"Yes"	"18"	"Someone assumed my political views with no prior context. "	1	"13:55"	"2"	1	"0"	5	"11/5/18 17:58"	"10/9/18 0:00"	666.9683333	28	"Monday"	68	2	1	1	1	NA	NA	NA	NA	1.62	1	1	1	1	0
3	"Random Prompt Survey"	"taken"	1	1	1	4	1	1	2	1	1	2	3	3	4	3	2	4	3	3	1	3	1	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/9/18 10:32"	"10/9/18 0:00"	10.545	1	"Tuesday"	1	3.12	1.5	1.33	1.67	NA	NA	NA	NA	NA	NA	NA	NA	0	1
3	"Random Prompt Survey"	"taken"	1	1	1	2	1	1	1	1	1	3	2	3	3	4	2	3	3	3	2	3	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/10/18 12:20"	"10/9/18 0:00"	36.34805556	2	"Wednesday"	2	2.88	1.3	1	2	2.5	1.3	1.33	2.67	NA	NA	NA	NA	0	2
3	"Random Prompt Survey"	"taken"	1	1	1	2	2	1	2	1	1	1	2	2	3	4	2	2	2	3	3	2	3	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/10/18 14:19"	"10/9/18 0:00"	38.31916667	2	"Wednesday"	3	2.5	1.3	1.33	2.67	3	1.8	1.33	1	2.88	1.3	1	2	0	2
3	"Random Prompt Survey"	"taken"	1	1	1	3	3	3	2	2	1	1	1	3	3	4	4	4	2	3	1	1	1	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/10/18 20:54"	"10/9/18 0:00"	44.90444444	2	"Wednesday"	4	3	1.8	1.33	1	NA	NA	NA	NA	2.5	1.3	1.33	2.67	0	2
3	"Random Prompt Survey"	"taken"	1	1	3	4	4	3	1	1	4	4	2	3	2	3	3	2	2	2	3	4	2	3	4	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/11/18 9:13"	"10/9/18 0:00"	57.21861111	3	"Thursday"	5	2.38	2.6	2.67	3	3.25	2	1	3.67	NA	NA	NA	NA	0	3
3	"Random Prompt Survey"	"taken"	1	2	3	5	2	1	1	1	1	3	2	4	3	5	4	4	2	2	4	3	4	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/11/18 14:53"	"10/9/18 0:00"	62.8875	3	"Thursday"	6	3.25	2	1	3.67	NA	NA	NA	NA	2.38	2.6	2.67	3	0	3
3	"Random Prompt Survey"	"taken"	1	1	3	3	3	1	1	1	1	2	1	2	3	4	4	4	4	3	3	3	3	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/12/18 9:48"	"10/9/18 0:00"	81.805	4	"Friday"	7	3.12	1.7	1	3	2.38	1.2	1	1	NA	NA	NA	NA	0	4
3	"Random Prompt Survey"	"taken"	1	1	1	2	1	1	1	1	2	1	1	3	3	2	2	2	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/12/18 20:00"	"10/9/18 0:00"	92.005	4	"Friday"	8	2.38	1.2	1	1	NA	NA	NA	NA	3.12	1.7	1	3	0	4
3	"Random Prompt Survey"	"taken"	1	1	1	2	1	1	3	1	1	1	2	2	1	3	3	3	3	2	3	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/13/18 14:37"	"10/9/18 0:00"	110.6177778	5	"Saturday"	9	2.38	1.3	1	2	1.62	1.1	1	1.67	NA	NA	NA	NA	0	5
3	"Random Prompt Survey"	"taken"	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/13/18 17:41"	"10/9/18 0:00"	113.6888889	5	"Saturday"	10	1.62	1.1	1	1.67	NA	NA	NA	NA	2.38	1.3	1	2	0	5
3	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/14/18 20:53"	"10/9/18 0:00"	140.8861111	6	"Sunday"	11	1.25	1.2	1	1.67	NA	NA	NA	NA	NA	NA	NA	NA	0	6
3	"Random Prompt Survey"	"taken"	3	1	3	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	3	4	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/15/18 12:13"	"10/9/18 0:00"	156.2222222	7	"Monday"	12	1.25	1.6	1	2.67	1.88	2.2	1.33	3	NA	NA	NA	NA	0	0
3	"Random Prompt Survey"	"taken"	2	2	3	2	1	1	3	3	1	4	2	2	1	4	1	1	2	2	3	3	3	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/15/18 13:12"	"10/9/18 0:00"	157.2052778	7	"Monday"	13	1.88	2.2	1.33	3	2	1.4	1	2.33	1.25	1.6	1	2.67	0	0
3	"Random Prompt Survey"	"taken"	1	1	3	2	1	1	1	1	1	2	1	3	3	3	1	2	2	1	2	3	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/15/18 17:58"	"10/9/18 0:00"	161.9730556	7	"Monday"	14	2	1.4	1	2.33	NA	NA	NA	NA	1.88	2.2	1.33	3	0	0
3	"Random Prompt Survey"	"taken"	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/16/18 14:30"	"10/9/18 0:00"	182.5002778	8	"Tuesday"	15	1.12	1.1	1	1.67	1.75	1.4	1.33	2	NA	NA	NA	NA	0	1
3	"Random Prompt Survey"	"taken"	1	1	1	3	2	1	1	1	2	1	2	2	1	2	2	2	1	2	2	2	2	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/16/18 18:36"	"10/9/18 0:00"	186.6047222	8	"Tuesday"	16	1.75	1.4	1.33	2	NA	NA	NA	NA	1.12	1.1	1	1.67	0	1
3	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	2	1	1	1	2	2	2	3	1	3	3	2	1	3	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/17/18 9:44"	"10/9/18 0:00"	201.7358333	9	"Wednesday"	17	2.25	1.1	1	2	1.62	1.3	1	1.33	NA	NA	NA	NA	0	2
3	"Random Prompt Survey"	"taken"	1	1	1	1	2	2	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/17/18 13:24"	"10/9/18 0:00"	205.4147222	9	"Wednesday"	18	1.62	1.3	1	1.33	NA	NA	NA	NA	2.25	1.1	1	2	0	2
3	"Random Prompt Survey"	"taken"	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/18/18 10:39"	"10/9/18 0:00"	226.655	10	"Thursday"	19	1.5	1.1	1.33	2	2.43	1.5	1.33	2	NA	NA	NA	NA	0	3
3	"Random Prompt Survey"	"taken"	1	2	3	2	1	1	2	1	1	1	3	2	2	2	3	2	3	NA	3	1	2	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"10/18/18 13:46"	"10/9/18 0:00"	229.7780556	10	"Thursday"	20	2.43	1.5	1.33	2	1.5	1.1	1	1.33	1.5	1.1	1.33	2	0	3
